636	360	493	0	0	13
637	365	498	0	0	13
638	366	499	0	0	13
639	367	500	0	0	13
640	368	501	0	0	13
641	373	506	0	0	13
642	391	524	0	0	13
643	669	644	27944.9419	16833.94044	5
644	644	631	28355.76316	16477.00796	5
645	670	668	28542.35358	17284.06024	5
646	668	667	29415.05185	17285.05605	5
647	646	664	28948.09664	16894.45355	5
648	645	664	29038.93805	16894.45355	5
649	638	662	28785.09384	16513.06085	5
650	601	622	27623.0454	16054.77026	5
651	597	622	27525.09384	16006.11864	5
652	590	622	27525.09384	15915.66755	5
653	622	592	27735.01722	15947.0226	5
654	592	575	27932.61563	15864.38765	5
655	592	593	28143.80612	15968.90652	5
656	593	594	28155.09384	15968.89878	5
657	606	592	27768.20799	16054.77026	5
658	605	592	27981.1507	16054.77026	5
659	664	662	28889.98841	16704.51125	5
660	664	663	29202.15111	16704.51125	5
661	662	663	28989.97189	16592.01891	5
662	663	661	29415.05185	16590.55935	5
663	662	657	28876.7858	16477.00796	5
664	639	643	29576.64872	16888.5067	5
665	642	639	29446.87027	17056.11709	5
666	641	639	29500.30087	17056.11709	5
667	640	639	29551.15992	17056.11709	5
668	667	643	29761.20617	17114.82187	5
669	667	666	29835.21861	17287.81363	5
670	665	660	30452.23141	16704.51125	5
671	661	660	29824.85089	16583.74315	5
672	661	632	29602.33998	16485.01953	5
673	660	659	30675.09384	16582.34518	5
674	659	658	30778.2874	16485.01953	5
675	659	637	30885.09384	16529.48212	5
676	635	678	30494.67735	16427.39757	5
677	634	678	30548.16534	16427.39757	5
678	633	678	30597.71989	16427.39757	5
679	636	678	30648.58574	16427.39757	5
680	678	658	30675.09384	16322.45735	5
681	677	658	30675.09384	16098.034	5
682	658	681	30885.09384	16100.44629	5
683	658	676	30885.09384	15658.23946	5
684	600	658	30675.09384	15679.4779	5
685	658	673	30885.09384	15263.30245	5
686	546	658	30675.09384	15054.61519	5
687	658	647	30792.58391	15016.02431	5
688	648	647	30675.09384	14910.59061	5
689	647	672	30885.09384	14847.08561	5
690	647	542	30787.99189	14805.01609	5
691	628	648	29824.84993	14914.0253	5
692	648	541	30082.33987	14805.01609	5
693	648	540	29889.27598	14805.01609	5
694	628	539	29668.44595	14805.01609	5
695	629	628	29537.6364	14914.55433	5
696	649	628	29668.37056	15012.4398	5
697	649	545	29824.84993	15048.03322	5
698	629	538	29455.54166	14805.01609	5
699	629	537	29240.97878	14805.01609	5
700	629	536	29035.00022	14805.01609	5
701	629	535	28825.27645	14805.01609	5
702	608	629	28796.67767	14913.00896	5
703	608	534	28615.28759	14805.01609	5
704	609	608	28576.48265	14908.4001	5
705	567	608	28685.1626	15012.4398	5
706	609	533	28191.55396	14805.01609	5
707	610	609	28143.80612	14913.67193	5
708	610	532	27983.66534	14805.01609	5
709	575	610	28046.48865	15015.0013	5
710	612	610	27940.23398	14913.28559	5
711	612	603	27822.33024	14805.01609	5
712	575	612	27831.39171	15015.0013	5
713	611	612	27735.01722	14889.70082	5
714	602	603	27735.01722	14585.33909	5
715	611	602	27509.63396	14805.01609	5
716	544	614	27178.8004	15058.61728	5
717	614	613	27304.63179	15114.70267	5
718	614	618	27236.95945	15214.77562	5
719	613	575	27735.01722	15108.49123	5
720	548	618	27178.8004	15259.41681	5
721	551	618	27178.8004	15468.58734	5
722	620	618	27241.59914	15644.64489	5
723	591	620	27246.92464	15844.444	5
724	621	620	27178.8004	15753.64873	5
